zipcode,streetAddress,homeStatus,homeType,latitude,longitude,yearBuilt,lotAreaValue,lotAreaUnits,livingAreaValue,livingAreaUnitsShort,garageParkingCapacity,bedrooms,bathrooms,bathroomsFull,stories,flooring,foundationDetails,heating,cooling,fireplaceFeatures,sewer,roofType,taxAssessedValue,zestimate,rentZestimate,price-historypricePerSquareFoot,price,currency,
91367,5720 Owensmouth Ave UNIT 174,RECENTLY_SOLD,TOWNHOUSE,34.173958,-118.60092,1980,4.0099,Acres,1629,sqft,2,3,3,3,3,None,"[]","['Central']","['Central Air']","['Living Room']","['Public Sewer']",None,316117,681400,4113,,670000,USD,
90744,802 E 246th St,RECENTLY_SOLD,SINGLE_FAMILY,33.802402,-118.25977,1944,5003,Square Feet,1003,sqft,2,3,1,1,1,"['Tile', 'Wood']","[]","['Wall Furnace']","['None']","['Living Room']","['Public Sewer']",Composition,Shingle,79888,687400,3377,,675000,USD,
91367,21301 Erwin St UNIT 349,RECENTLY_SOLD,CONDO,34.183548,-118.59565,2010,3.0905,Acres,1060,sqft,None,2,2,2,5,"['Carpet', 'Stone Tile']","[]","['Central']","['Central Air']","['None']","['In Street Paid']",None,533953,680900,3200,,670000,USD,
90001,818 E 83rd St,RECENTLY_SOLD,SINGLE_FAMILY,33.963524,-118.26,1927,5098,Square Feet,1056,sqft,2,3,2,2,1,None,"[]",None,"['Whole House Fan']","['None']","['Public Sewer']",None,42150,670300,3284,,670000,USD,
90068,2700 Cahuenga Blvd E APT 4108,RECENTLY_SOLD,CONDO,34.11824,-118.33629,1975,13.7446,Acres,1002,sqft,1,2,2,2,1,None,"[]","['Central']","['Central Air']","['None']","['Public Sewer']",None,307848,677600,3497,,674999,USD,
91324,9936 Reseda Blvd UNIT 42,RECENTLY_SOLD,TOWNHOUSE,34.25143,-118.53519,1973,3.2759,Acres,1782,sqft,2,3,3,3,2,"['Carpet', 'Laminate', 'Tile']","[]","['Central']","['Central Air']","['Family Room', 'Gas']","['Public Sewer']",Flat,Tile,573259,678200,3914,,675000,USD,
91402,9125 Kester Ave,RECENTLY_SOLD,SINGLE_FAMILY,34.236362,-118.45715,1955,7501,Square Feet,1873,sqft,None,4,3,None,None,"[]","[]","['Other']","[]",None,None,None,202172,682800,4535,,670000,USD,
91316,17807 Bullock St,RECENTLY_SOLD,SINGLE_FAMILY,34.179943,-118.52078,1949,5495,Square Feet,1481,sqft,None,3,2,2,None,"['Tile', 'Carpet', 'Hardwood']","[]","['Forced air', 'Gas']","['Central']",None,None,Shake / Shingle,365851,1043600,4464,,674500,USD,
91331,12863 Louvre St,RECENTLY_SOLD,SINGLE_FAMILY,34.279057,-118.41319,1964,6006,Square Feet,1258,sqft,2,3,2,2,1,None,"[]","['Central']","['None']","['Living Room']","['Public Sewer']",None,284671,688800,3350,,675000,USD,
90016,5563 Bangor St,RECENTLY_SOLD,SINGLE_FAMILY,34.03916,-118.36422,1930,2050,Square Feet,952,sqft,None,2,1,0,None,"['Carpet']","[]","['Wall', 'Gas']","[]",None,None,None,265591,809700,3594,,675000,USD,
91606,6716 Clybourn Ave UNIT 226,RECENTLY_SOLD,CONDO,34.192608,-118.36253,1982,5.6564,Acres,1243,sqft,1,3,2,2,1,"['Vinyl']","[]","['Central']","['Central Air']","['Living Room', 'Gas']","['Public Sewer']",Shingle,457402,666700,3484,,675000,USD,
91331,9045 Stanwin Ave,RECENTLY_SOLD,SINGLE_FAMILY,34.233852,-118.419525,1953,6009,Square Feet,1260,sqft,None,3,2,0,None,"['Hardwood']","[]","['Forced air', 'Other']","['Other']",None,None,None,77663,685600,3499,,675000,USD,
91316,5224 Zelzah Ave UNIT 309,FOR_SALE,CONDO,34.166092,-118.52153,1990,0.49777318640955004,Acres,1574,sqft,2,2,3,2,2,"['Wood']","[]","['Central', 'Fireplace(s)']","['Central Air']","['Family Room', 'Master Bedroom']","['Public Sewer']",None,None,702900,3760,,690000,USD,
91367,22283 1/2 Erwin St,RECENTLY_SOLD,TOWNHOUSE,34.184223,-118.612335,1973,2.9083,Acres,1416,sqft,2,2,2,2,2,None,"[]","['Central']","['Central Air']","['Living Room']","['Public Sewer']",None,411541,675200,3714,,675000,USD,
90049,279 S Barrington Ave #E11,RECENTLY_SOLD,CONDO,34.062637,-118.46942,1959,4.3351,Acres,1198,sqft,1,1,1,1,1,None,"[]","['Natural Gas', 'Central']",None,"['Gas', 'Family Room']",None,None,129564,686400,4366,,670000,USD,
90016,1931 Vineyard Ave,RECENTLY_SOLD,SINGLE_FAMILY,34.038914,-118.34037,1923,2340,Square Feet,875,sqft,None,2,1,None,None,"['Hardwood']","[]","[]","[]",None,None,None,295529,727100,3125,,670000,USD,
90744,1112 N Wilmington Blvd,RECENTLY_SOLD,SINGLE_FAMILY,33.784813,-118.274216,1978,8010,Square Feet,1534,sqft,2,3,2,2,1,"['Carpet', 'Tile']","[]","['Central']","['None']","['None']","['Public Sewer']",None,143631,675800,3716,,670000,USD,
91042,10141 Samoa Ave UNIT 2,RECENTLY_SOLD,CONDO,34.25345,-118.287735,1979,1.0865,Acres,1409,sqft,2,2,3,3,2,None,"[]","['Central']","['Central Air']","['Living Room']","['Public Sewer']",None,265116,688000,3634,,670000,USD,
90024,1440 Veteran Ave APT 601,RECENTLY_SOLD,TOWNHOUSE,34.05329,-118.44339,1972,2.2237,Acres,798,sqft,None,2,1,1,6,"['Carpet', 'Tile', 'Wood Laminate']","[]","['Wall Electric']","['Wall Unit(s)']","['None']","['In Street']",None,518426,688200,3043,,670000,USD,
90044,1130 W 58th Pl,RECENTLY_SOLD,MULTI_FAMILY,33.9881,-118.29488,1927,4799,Square Feet,2064,sqft,0,5,3,None,1,None,"[]","['Wall Furnace']","['None']","['None']","['Public Sewer']",None,462063,683200,4283,,675000,USD,
91605,7717 Bellaire Ave,RECENTLY_SOLD,SINGLE_FAMILY,34.210785,-118.410866,1957,6321,Square Feet,1454,sqft,2,3,2,1,1,"['Carpet', 'Laminate']","[]","['Central']","['Central Air', 'Wall/Window Unit(s)']","['Living Room']","['Public Sewer']",None,98674,676900,3951,,670000,USD,
90049,11645 Montana Ave APT 322,RECENTLY_SOLD,CONDO,34.056335,-118.46591,1973,1.1482,Acres,789,sqft,None,1,1,1,None,"['Carpet', 'Hardwood', 'Tile', 'Mixed']","[]","['Radiant']","['Wall Unit(s)']","['Living Room', 'Gas']",None,None,340336,688800,2949,,675000,USD,
91607,12500 Huston St APT 102,RECENTLY_SOLD,CONDO,34.159203,-118.40566,1964,0.4175,Acres,1145,sqft,None,2,2,2,3,"['Carpet', 'Stone Tile']","[]","['Central']","['Central Air']","['None']",None,None,276862,675500,3180,,675000,USD,
91324,18648 Frankfort St,RECENTLY_SOLD,SINGLE_FAMILY,34.221153,-118.54001,1957,7589,Square Feet,1678,sqft,None,3,2,None,None,"[]","[]","['Other']","[]",None,None,None,242616,686400,4222,,672000,USD,
91311,22227 Shadow Valley Cir,RECENTLY_SOLD,TOWNHOUSE,34.276176,-118.61288,1988,2.9621,Acres,1427,sqft,2,2,3,3,2,"['Laminate']","['Slab']","['Central']","['Central Air']","['Living Room']","['Public Sewer']",Spanish Tile,490825,670400,3249,,675000,USD,
91303,7334 Owensmouth Ave,RECENTLY_SOLD,SINGLE_FAMILY,34.20382,-118.6012,1924,7502,Square Feet,700,sqft,0,2,1,1,1,None,"[]","['Wall Furnace']","['Wall/Window Unit(s)']","['None']","['Public Sewer']",None,135942,674900,2516,,670000,USD,
90043,6300 11th Ave,RECENTLY_SOLD,SINGLE_FAMILY,33.982777,-118.329124,1927,5667,Square Feet,1621,sqft,2,3,2,2,1,None,"[]",None,"['None']","['Living Room']","['Public Sewer']",None,266928,677500,4200,,675000,USD,
91306,8539 Corbin Ave,RECENTLY_SOLD,SINGLE_FAMILY,34.225803,-118.56264,1963,7501,Square Feet,1704,sqft,None,3,2,None,None,"[]","[]","['Other']","[]",None,None,None,89949,915800,4325,,675000,USD,
90047,7622 S Denker Ave,RECENTLY_SOLD,SINGLE_FAMILY,33.97023,-118.30428,1938,5299,Square Feet,991,sqft,2,2,1,1,1,None,"[]",None,"['See Remarks']","['None']","['Public Sewer']",None,504990,697800,2999,,675000,USD,
90065,407 Ulysses St,RECENTLY_SOLD,SINGLE_FAMILY,34.090694,-118.21553,1923,2643,Square Feet,676,sqft,0,2,1,1,1,"['Carpet', 'Wood', 'Tile']","['Raised']","['Wall Furnace']","['None']","['None']","['Public Sewer']",Composition,Shingle,26095,672500,3270,,670000,USD,
90094,6400 S Crescent Park E APT 105,RECENTLY_SOLD,CONDO,33.970116,-118.42676,2005,0.6525000000000001,Acres,900,sqft,None,1,1,1,4,"['Engineered Hardwood']","[]","['Central']","['Air Conditioning', 'Central Air']","['None']",None,None,None,690200,3599,,685000,USD,
90066,4350 Berryman Ave APT 4,FOR_RENT,APARTMENT,34.000996,-118.41464,None,None,sqft,938,sqft,None,2,2,2,None,"['Hardwood']",None,"['Wall Furnace']","['Central Air']",None,None,None,None,682500,3399,,1700,USD,
90037,837 W 53rd St,RECENTLY_SOLD,SINGLE_FAMILY,33.994473,-118.28844,1910,6802,Square Feet,1692,sqft,0,4,1,1,2,"['Carpet', 'Laminate', 'Tile']","['Raised']",None,"['None']","['Living Room']","['Public Sewer']",None,738684,680200,3499,,680000,USD,
90001,8214 McKinley Ave,RECENTLY_SOLD,MULTI_FAMILY,33.964035,-118.26059,1947,5379.66,Square Feet,1763,sqft,3,3,3,None,None,"['Carpet', 'Hardwood']","[]","['Wall Electric']","['Wall Unit(s)']",None,None,None,647700,680200,3900,,680000,USD,
90003,146 E 71st St,RECENTLY_SOLD,SINGLE_FAMILY,33.975204,-118.2723,1920,4743,Square Feet,1432,sqft,2,4,2,2,1,None,"[]",None,"['Central Air']","['None']","['Sewer Assessments']",None,233607,680200,3900,,680000,USD,
90002,1149 E 103rd St,RECENTLY_SOLD,SINGLE_FAMILY,33.943558,-118.2548,1933,5867,Square Feet,1483,sqft,0,3,3,3,1,"['Carpet', 'Tile']","['Raised']","['Wall Furnace']","['None']","['None']","['Public Sewer']",Flat,131983,685400,3770,,685000,USD,
91405,7459 Sylmar Ave,RECENTLY_SOLD,SINGLE_FAMILY,34.206333,-118.44785,1956,5256,Square Feet,1547,sqft,None,3,2,None,None,"[]","[]","['Other']","[]",None,None,None,731340,693200,4250,,680000,USD,
91342,13931 Aztec St,RECENTLY_SOLD,SINGLE_FAMILY,34.30367,-118.436676,1941,6885,Square Feet,644,sqft,1,2,1,1,1,"['Carpet', 'Tile']","['Raised']","['Wall Furnace']","['None']","['None']","['Public Sewer']",Shingle,189355,693200,2749,,680000,USD,
90047,1924 W Century Blvd,RECENTLY_SOLD,SINGLE_FAMILY,33.94515,-118.31209,1943,8064,Square Feet,1208,sqft,2,3,1,1,1,"['Laminate', 'Wood']","[]","['Central']","['Central Air']","['None']","['Public Sewer']",Composition,46593,686600,3599,,680000,USD,
90293,8160 Manitoba St APT 205,RECENTLY_SOLD,CONDO,33.954388,-118.43657,1979,None,sqft,1197,sqft,2,2,2,1,3,None,"[]","['Central']","['Central Air']","['Living Room']","['Unknown']",None,711137,566100,3849,,680000,USD,
90043,6666 7th Ave,RECENTLY_SOLD,SINGLE_FAMILY,33.978428,-118.32431,1923,3400,Square Feet,1400,sqft,2,3,3,3,1,None,"[]","['Central']","['Central Air']","['Living Room']","['Public Sewer']",None,534789,690000,4235,,685000,USD,
91367,6121 Shoup Ave UNIT 8,RECENTLY_SOLD,CONDO,34.182465,-118.61496,1975,2.8933,Acres,1243,sqft,2,2,2,2,3,"['Wood Laminate']","[]","['Central']","['Air Conditioning', 'Central Air']","['Decorative', 'Living Room']",None,None,573260,698300,3384,,685000,USD,
90044,637 W 115th St,RECENTLY_SOLD,SINGLE_FAMILY,33.930103,-118.28612,1929,8799,Square Feet,1339,sqft,2,2,1,1,1,"['Laminate', 'Tile']","[]","['Central']","['Central Air']","['Living Room', 'Decorative']","['Public Sewer']",None,46826,680300,2889,,680000,USD,
90047,2100 W 73rd St,RECENTLY_SOLD,SINGLE_FAMILY,33.973564,-118.31571,1924,6721,Square Feet,1441,sqft,2,3,2,2,1,None,"[]",None,"['None']","['None']","['Public Sewer']",None,49665,694500,4095,,679000,USD,
90018,2520 W 30th St,RECENTLY_SOLD,SINGLE_FAMILY,34.027477,-118.323135,1924,2657.16,Square Feet,942,sqft,None,2,1,1,1,"['Laminate']","[]","['Wall']","['None']","['None']",None,None,561000,699600,3101,,680000,USD,
90044,929 W 62nd St,RECENTLY_SOLD,SINGLE_FAMILY,33.983955,-118.29007,1912,4553,Square Feet,1186,sqft,0,3,2,0,1,None,"[]",None,None,None,None,None,447371,685900,3497,,680000,USD,
90003,341 E 91st St,RECENTLY_SOLD,SINGLE_FAMILY,33.954044,-118.26799,1928,5025,Square Feet,1434,sqft,2,4,2,2,1,None,"[]",None,"['None']","['None']","['Public Sewer']",None,468180,696000,3900,,685000,USD,
91335,19344 Archwood St,RECENTLY_SOLD,SINGLE_FAMILY,34.191956,-118.55513,1951,6052,Square Feet,816,sqft,0,2,1,1,1,None,"[]","['Space Heater', 'Wall Furnace']","['Wall/Window Unit(s)']","['Decorative']","['Public Sewer']",None,134097,691900,2900,,685000,USD,
90731,944 W Upland Ave,RECENTLY_SOLD,MULTI_FAMILY,33.75026,-118.29778,1924,4801,Square Feet,924,sqft,0,2,2,None,1,None,"['Raised']",None,"['None']","['None']","['Public Sewer']",Shingle,57307,652600,2398,,680000,USD,
91311,10201 Mason Ave UNIT 124,RECENTLY_SOLD,TOWNHOUSE,34.254463,-118.58115,1980,7.6216,Acres,1711,sqft,2,3,3,1,2,"['Laminate', 'Tile']","[]","['Central']","['Central Air']","['Living Room']","['Public Sewer']",Common Roof,412737,685300,3900,,685000,USD,
91335,7544 Yarmouth Ave,RECENTLY_SOLD,SINGLE_FAMILY,34.207836,-118.51939,1939,6098,Square Feet,999,sqft,None,2,1,None,None,"[]","[]","['Wall']","[]",None,None,None,277243,696000,3037,,680000,USD,
90032,5162 Oakland St,RECENTLY_SOLD,SINGLE_FAMILY,34.08815,-118.16953,1925,3598.056,Square Feet,700,sqft,None,3,2,2,1,"['Other']","[]","['Central']","['Electric']","['None']",None,None,663000,685200,2864,,685000,USD,
90033,2715 Fairmount St,RECENTLY_SOLD,MULTI_FAMILY,34.05053,-118.19997,1915,5850.108,Square Feet,1830,sqft,2,4,2,None,1,None,"[]","['Other']","['None']","['None']",None,None,124448,693900,3900,,675800,USD,
91402,14025 Lanark St,RECENTLY_SOLD,SINGLE_FAMILY,34.216595,-118.4394,1949,6104,Square Feet,850,sqft,1,2,1,1,1,"['Laminate', 'Tile']","['Raised']","['Natural Gas', 'Wall Furnace']","['None']","['None']","['Public Sewer']",Shingle,403922,698300,2917,,682150,USD,
91316,17711 Margate St APT 311,RECENTLY_SOLD,CONDO,34.169247,-118.51903,1973,1.7694,Acres,1626,sqft,2,3,2,1,3,"['Laminate', 'Tile']","[]","['Central']","['Central Air']","['Living Room']","['Public Sewer']",None,417110,693900,3966,,680000,USD,
90731,3027 S Peck Ave UNIT 2,RECENTLY_SOLD,CONDO,33.71633,-118.29183,1990,9526.572,Square Feet,1450,sqft,None,2,2,2,None,"['Engineered Hardwood']","[]","['Central']","['None']","['Living Room']",None,None,624135,697000,3798,,677000,USD,
90062,1453 W 50th St,RECENTLY_SOLD,SINGLE_FAMILY,33.9985,-118.30202,1912,5816,Square Feet,1520,sqft,2,3,2,2,1,"['Tile', 'Wood']","['Raised']","['Central']","['Central Air']","['Living Room', 'Decorative']","['Public Sewer']",Composition,531810,748300,3990,,680000,USD,
91423,4259 Fulton Ave APT 106,RECENTLY_SOLD,CONDO,34.14847,-118.42289,1992,767,Square Feet,1399,sqft,None,2,3,2,None,"['Tile', 'Carpet']","[]","['Forced air', 'Electric']","['Central']",None,None,None,645047,685200,3675,,680000,USD,
90043,2717 W 76th St,RECENTLY_SOLD,SINGLE_FAMILY,33.971172,-118.32379,1924,6708.24,Square Feet,1137,sqft,None,2,1,1,1,"['Hardwood', 'Ceramic Tile']","[]","['Wall']","['None']","['None']",None,None,257441,None,3200,,680000,USD,
90002,9612 Grape St,RECENTLY_SOLD,SINGLE_FAMILY,33.948772,-118.23617,2023,3372,Square Feet,1353,sqft,2,4,3,3,2,None,"[]",None,"['None']","['None']","['Public Sewer']",None,None,680700,3764,,675000,USD,
90043,3206 W 74th St,RECENTLY_SOLD,SINGLE_FAMILY,33.97245,-118.32896,1931,5400,Square Feet,1316,sqft,None,2,1,None,None,"[]","[]","['Wall']","[]",None,None,None,648000,776200,3493,,684000,USD,
91605,12244 Runnymede St UNIT 2,RECENTLY_SOLD,TOWNHOUSE,34.20517,-118.4006,1979,4.6723,Acres,1308,sqft,2,3,2,2,2,None,"[]","['Central']","['Central Air', 'Electric', 'Gas']","['None']","['Unknown']",None,172424,684100,3341,,683000,USD,
90043,4710 Arlington Ave,RECENTLY_SOLD,SINGLE_FAMILY,34.00064,-118.31783,1921,6058,Square Feet,867,sqft,1,3,1,1,1,None,"[]",None,"['None']","['None']","['Public Sewer']",None,578146,680500,3058,,680000,USD,
90039,2929 Waverly Dr APT 304,RECENTLY_SOLD,CONDO,34.110367,-118.26615,1973,0.9998163452708907,Acres,1104,sqft,2,2,2,1,1,None,"[]","['Central']","['Central Air']","['Living Room']","['Public Sewer']",None,243730,692400,3200,,682500,USD,
90032,4312 Winchester Ave,RECENTLY_SOLD,SINGLE_FAMILY,34.094475,-118.160126,1924,2786,Square Feet,1008,sqft,0,2,1,1,1,"['Laminate', 'Tile']","['Pillar/Post/Pier', 'Quake Bracing']","['Ductless', 'ENERGY STAR Qualified Equipment', 'High Efficiency', 'Solar']","['Ductless', 'High Efficiency']","['None']","['Public Sewer']",Asphalt,Shingle,374627,686000,3249,,683000,USD,
91423,4259-106 Fulton Ave,RECENTLY_SOLD,CONDO,34.14847,-118.42289,1992,0.4054178145087236,Acres,1399,sqft,2,2,3,2,4,None,"[]","['Central']","['Central Air']","['Living Room']","['Public Sewer']",None,None,685200,3675,,680000,USD,
91364,21902 Providencia St,RECENTLY_SOLD,SINGLE_FAMILY,34.157486,-118.60465,1952,6265,Square Feet,955,sqft,2,2,1,1,1,"['Wood']","['Raised']",None,"['None']","['Living Room']","['Public Sewer']",Shingle,513656,None,3358,,685000,USD,
90094,6400 Crescent Park E APT 105,RECENTLY_SOLD,APARTMENT,33.969772,-118.42653,2005,0.6523875114784206,Acres,750,sqft,None,1,1,0,None,"['Hardwood']","[]","['Forced air']","['Other']",None,None,None,513711,688100,3405,,685000,USD,
90020,436 S Virgil Ave APT 404,RECENTLY_SOLD,CONDO,34.065575,-118.28663,2015,0.7242653810835629,Acres,1030,sqft,2,2,2,2,5,None,"[]","['Central']","['Central Air']","['None']","['Public Sewer']",None,735122,685400,3099,,680000,USD,
90044,1306 W 83rd St,RECENTLY_SOLD,MULTI_FAMILY,33.963432,-118.29854,1912,3676.464,Square Feet,1225,sqft,None,4,2,None,1,"['Laminate']","[]","['Electric']","['Window Unit(s)']","['None']",None,None,655431,688300,3639,,685000,USD,
91352,7426 Denny Ave,RECENTLY_SOLD,SINGLE_FAMILY,34.20564,-118.36454,1942,8912,Square Feet,930,sqft,2,2,1,1,1,None,"[]",None,"['Ductless']","['None']","['Public Sewer']",None,209411,688200,3099,,680000,USD,
90015,645 W 9th St APT 400,RECENTLY_SOLD,CONDO,34.04581,-118.26061,2006,1.7158,Acres,1310,sqft,None,2,2,2,7,"['Engineered Hardwood', 'Tile']","[]","['Central']","['Central Air']","['None']",None,None,895258,693800,3900,,690000,USD,
90036,109 N Sycamore Ave APT 100,RECENTLY_SOLD,CONDO,34.073875,-118.34325,1928,0.37020000000000003,Acres,727,sqft,1,1,1,1,5,"['Engineered Hardwood']","['Slab']","['Electric']","['Wall Unit(s)']","['None']","['In Connected and Paid']",None,286275,687300,2596,,687000,USD,
90018,3511 S Norton Ave,RECENTLY_SOLD,SINGLE_FAMILY,34.024364,-118.33304,1929,5302,Square Feet,1296,sqft,None,2,1,None,None,"[]","[]","['Wall']","[]",None,None,None,40468,712400,3499,,694000,USD,
91306,6954 Lubao Ave,RECENTLY_SOLD,SINGLE_FAMILY,34.197147,-118.567375,1949,6754,Square Feet,758,sqft,0,3,1,0,1,None,"[]",None,"['Wall/Window Unit(s)']","['None']","['Public Sewer']",None,63326,712900,2921,,695000,USD,
91352,7821 Sancola Ave,RECENTLY_SOLD,SINGLE_FAMILY,34.212646,-118.35451,1941,5538,Square Feet,944,sqft,1,2,1,1,1,None,"[]",None,"['Central Air']","['None']","['Public Sewer']",Composition,299280,705900,3353,,695000,USD,
90002,10408 Hickory St,RECENTLY_SOLD,SINGLE_FAMILY,33.94123,-118.23559,2024,3250,Square Feet,1400,sqft,2,4,2,2,1,None,"[]",None,"['None']","['None']","['Public Sewer']",None,510000,695400,3664,,695000,USD,
90011,4146 Woodlawn Ave,RECENTLY_SOLD,MULTI_FAMILY,34.008324,-118.272575,1906,3865,Square Feet,4320,sqft,0,6,4,None,2,None,"[]",None,None,None,"['Public Sewer']",None,840637,None,3399,,693000,USD,
90008,4250 9th Ave,RECENTLY_SOLD,SINGLE_FAMILY,34.00604,-118.32642,1929,4181,Square Feet,2105,sqft,None,3,2,None,None,"['Carpet']","[]","['Other']","['Central']",None,None,Other,884340,968400,4362,,686848,USD,
91406,17430 Vanowen St UNIT 1,RECENTLY_SOLD,TOWNHOUSE,34.193348,-118.51344,1979,2.7056,Acres,1378,sqft,2,3,3,2,2,None,"[]","['Central']","['Central Air']","['Living Room']","['Public Sewer']",None,556613,691400,3399,,691020,USD,
91602,11306 Moorpark St UNIT 12,RECENTLY_SOLD,TOWNHOUSE,34.150093,-118.3774,1988,0.3787649219467401,Acres,1070,sqft,2,2,2,1,2,"['Bamboo', 'Tile']","[]","['Central', 'Fireplace(s)']","['Central Air']","['Living Room', 'Gas']","['Public Sewer']",None,565532,705500,3393,,689500,USD,
90044,8827 Baring Cross St,RECENTLY_SOLD,SINGLE_FAMILY,33.95714,-118.28964,1921,5128,Square Feet,1116,sqft,2,3,1,1,1,"['Wood']","[]","['Electric']","['None']","['None']","['Public Sewer']",None,224177,691400,3599,,690000,USD,
91356,18555 Collins St APT C1,RECENTLY_SOLD,CONDO,34.175102,-118.53804,1964,5.9307,Acres,1698,sqft,3,4,3,3,2,None,"[]","['Central']","['Central Air']","['Family Room']","['Public Sewer']",None,545000,704300,4110,,690000,USD,
90006,1029 S Hobart Blvd APT 405,RECENTLY_SOLD,CONDO,34.051678,-118.30551,2009,0.2852,Acres,1150,sqft,None,2,2,2,None,"['Other', 'Carpet', 'Wood', 'Tile']","[]","['Central']","['Central Air']","['None']",None,None,601260,694900,2999,,690000,USD,
90028,1645 N Vine St #705,RECENTLY_SOLD,CONDO,34.101273,-118.32708,1928,0.5165000000000001,Acres,990,sqft,None,1,1,1,10,"['Hardwood', 'Mixed', 'Tile']","[]","['Central']","['Central Air']","['None']",None,None,208000,711600,3236,,695000,USD,
91307,22459 Vanowen St,RECENTLY_SOLD,SINGLE_FAMILY,34.194016,-118.6167,1960,8400,Square Feet,1570,sqft,None,4,2,None,None,"[]","[]","['Other']","['Central']",None,None,None,365126,703900,4354,,694000,USD,
90044,1256 W 64th St,RECENTLY_SOLD,SINGLE_FAMILY,33.981236,-118.297874,1929,2801,Square Feet,1156,sqft,2,3,2,2,None,None,"[]","['Central']","['Central Air']","['None']","['Public Sewer']",None,660000,701700,3733,,689999,USD,
90042,4882 Via Colina,RECENTLY_SOLD,TOWNHOUSE,34.10187,-118.18102,1978,6.3985,Acres,1214,sqft,2,3,2,1,2,None,"[]","['Central']","['Central Air']","['Living Room']","['Public Sewer']",None,150822,707500,3728,,695000,USD,
90006,980 S Oxford Ave UNIT 201,RECENTLY_SOLD,CONDO,34.05334,-118.30709,2008,0.35585399449035815,Acres,1180,sqft,2,2,2,2,4,"['Carpet', 'Wood']","['Slab']","['Central']","['Central Air']","['See Remarks']","['Public Sewer']",None,482714,692300,3028,,690000,USD,
91406,6740 Encino Ave UNIT 2,RECENTLY_SOLD,TOWNHOUSE,34.193348,-118.51344,1979,2.7056,Acres,1366,sqft,2,3,3,2,2,"['Laminate', 'Tile']","[]","['Central']","['Central Air', 'Zoned']","['Living Room']","['Public Sewer']",None,498351,690200,3399,,690000,USD,
91331,9914 Bartee Ave,RECENTLY_SOLD,SINGLE_FAMILY,34.250614,-118.43199,1950,6768,Square Feet,1358,sqft,None,4,2,None,None,"[]","[]","['Other']","['Central']",None,None,None,118427,712700,3834,,695000,USD,
90020,370 S Commonwealth Ave #1,RECENTLY_SOLD,CONDO,34.067055,-118.285255,1982,8786.052,Square Feet,1223,sqft,2,2,2,1,None,"['Wood']","[]","['Central']","['Air Conditioning', 'Central Air', 'Ceiling Fan(s)']","['Living Room']",None,None,663000,700400,3195,,693000,USD,
91307,6654 Woodlake Ave,RECENTLY_SOLD,SINGLE_FAMILY,34.191414,-118.631226,1957,7559,Square Feet,1361,sqft,2,4,2,2,1,None,"[]",None,"['See Remarks']","['See Remarks']",None,None,85279,850300,4500,,687000,USD,
90002,9434 Wilmington Ave,RECENTLY_SOLD,HOME_TYPE_UNKNOWN,33.950695,-118.23843,None,None,sqft,None,None,None,None,None,None,None,"[]","[]","[]","[]",None,None,None,200000,None,None,,695000,USD,
90002,9436 Wilmington,RECENTLY_SOLD,SINGLE_FAMILY,33.95066,-118.23843,2024,3500,Square Feet,1400,sqft,2,4,2,2,1,None,"[]",None,"['None']","['None']","['Public Sewer']",None,None,705100,3705,,695000,USD,
91325,17720 Devonshire St UNIT 1,RECENTLY_SOLD,CONDO,34.256855,-118.52142,1975,None,sqft,1423,sqft,2,3,3,3,2,"['Carpet', 'Tile', 'Wood']","['Slab']","['Central', 'Fireplace(s)', 'Natural Gas']","['Central Air', 'Electric']","['Living Room', 'Gas']","['Public Sewer', 'Sewer Paid']",Asphalt,Shingle,457358,704400,3495,,695000,USD,
90019,1316 S Sierra Bonita Ave,RECENTLY_SOLD,SINGLE_FAMILY,34.051243,-118.358246,1924,5826,Square Feet,1146,sqft,None,2,1,None,None,"[]","[]","['Wall']","[]",None,None,None,124028,704500,3534,,691500,USD,
90026,1526 Rockwood St,RECENTLY_SOLD,SINGLE_FAMILY,34.063152,-118.26081,1885,5969,Square Feet,880,sqft,0,1,1,1,1,"['Vinyl', 'Wood']","[]","['Floor Furnace']","['None']","['None']","['Public Sewer']",None,106133,711600,2929,,695000,USD,
90047,10012 S Gramercy Pl,FOR_SALE,SINGLE_FAMILY,33.944897,-118.31305,1949,6534,Square Feet,1198,sqft,None,2,1,None,None,None,"[]",None,None,None,None,None,None,None,3195,,0,USD,
91367,21931 Burbank Blvd APT 39,RECENTLY_SOLD,CONDO,34.17364,-118.60523,1980,5.8804,Acres,1700,sqft,2,3,3,1,3,"['Carpet', 'Tile']","[]","['Central']","['Central Air']","['Living Room']","['Public Sewer']",None,459915,None,4161,,693750,USD,
90732,1616 Dalmatia Dr,RECENTLY_SOLD,CONDO,33.76361,-118.30617,1982,12.52998163452709,Acres,1588,sqft,None,2,3,3,None,"[]","[]","['Other']","['Central']",None,None,None,646411,702900,3949,,690000,USD,
90018,3733 Dalton Ave,RECENTLY_SOLD,SINGLE_FAMILY,34.019596,-118.30432,1912,5540.832,Square Feet,1244,sqft,None,3,1,1,1,"['Other']","[]","['None']","['None']","['None']",None,None,303138,677900,3849,,689000,USD,
90006,1036 S Serrano Ave UNIT 101,RECENTLY_SOLD,CONDO,34.05143,-118.30599,2005,0.28507805325987146,Acres,1430,sqft,2,3,2,2,4,None,"[]","['Central']","['Central Air']","['Dining Room', 'Gas']","['Public Sewer']",None,625800,701000,3569,,690000,USD,
