zipcode,streetAddress,homeType,yearBuilt,lotAreaValue,livingAreaValue,bedrooms,bathrooms,stories,flooring,heating,cooling,fireplaceFeatures,taxAssessedValue,zestimate,rentZestimate,sold-history,price,parkingCapacity,hasCooling,hasHeating,hasFireplace,hasPrivatePool,hasSpa,hasView,log_lotAreaValue,log_livingAreaValue
90034,1901 S Holt Ave,SINGLE_FAMILY,1941,783.0663805800001,132.944193,3,2.0,1.0,"['Tile', 'Wood']",['Other'],"['Wall', 'Ceiling Fan(s)']",1,228176.0,1746300.0,5200.0,[],1740000,1,1,1,1,0,0,1,2.893798578785477,2.123669372106586
90048,420 S Hamel Rd #302,CONDO,2008,844.859882,221.016237,3,3.0,1.0,[],['Central'],['Central'],1,1203466.0,1758600.0,8558.0,"[('2016-03-30', 1250000), ('2009-06-10', 1080000)]",1740000,2,1,1,1,0,0,1,2.926784688215899,2.3444241803840757
90006,1810 S Berendo St,MULTI_FAMILY,1922,576.277309,576.277309,11,8.0,2.0,[],['Other'],['Other'],0,1130014.0,,3194.0,"[('2020-03-23', 1505000)]",1750000,0,1,1,0,0,0,0,2.760631519511776,2.760631519511776
90048,8303 Blackburn Ave,MULTI_FAMILY,1929,666.579025,371.147485,6,2.0,1.0,[],[],[],0,123189.0,2048200.0,4997.0,[],1735000,0,0,0,0,0,0,0,2.8238516437528394,2.56954652199682
91601,5056 Biloxi Ave,SINGLE_FAMILY,1939,759.389122,215.163348,3,3.0,1.0,['Wood'],"['Central', 'Fireplace(s)', 'Forced Air']","['Central', 'Gas']",1,548385.0,1768100.0,7191.0,"[('2000-03-02', 277500)]",1750000,2,1,1,1,0,0,1,2.8804643717223843,2.332768293402208
90210,10001 Reevesbury Dr,SINGLE_FAMILY,1959,469.030457412,131.271939,2,2.0,2.0,['Wood'],['Central'],['Central'],1,1310729.0,1782700.0,6640.0,"[('2017-02-15', 1175000), ('2016-04-08', 911000), ('2005-06-16', 992800), ('1997-09-19', 346000)]",1735000,2,1,1,1,0,0,1,2.671201045394143,2.1181719001953683
90045,5836 W 74th St,SINGLE_FAMILY,1949,833.2470069999999,332.871449,6,5.0,2.0,"['Laminate', 'Tile', 'Wood']",['Central'],['Central'],1,1561723.0,1743500.0,13303.0,"[('2023-01-10', 609647), ('2016-09-15', 1400000), ('2015-10-05', 943230), ('2003-09-04', 615000), ('2002-12-04', 569000)]",1742500,4,1,1,1,0,0,1,2.920773762361708,2.52227654651292
90027,1508 Sanborn Ave,SINGLE_FAMILY,1923,298.657875384,153.011241,2,2.0,1.0,"['Tile', 'Wood']",['Central'],['Central'],0,936708.0,1795900.0,6951.0,"[('2013-07-19', 795000), ('2013-02-25', 425000), ('2011-11-28', 629000)]",1750000,0,1,1,0,0,0,1,2.4751739712535885,2.184723337516564
90732,1915 W 35th St,SINGLE_FAMILY,1957,621.428167,187.385351,3,2.0,1.0,"['Tile', 'Wood']",['Central'],['Central'],1,1233030.0,1808400.0,5721.0,"[('2018-07-18', 1150000), ('2009-12-11', 750000)]",1760000,2,1,1,1,0,1,1,2.793390934299443,2.2727356365595752
90029,909 Sanborn Ave,SINGLE_FAMILY,1922,497.358440172,497.358440172,2,1.0,1.0,['Other'],['Central'],['Central'],1,655945.0,1747500.0,5435.0,"[('2023-07-28', 1600000), ('2003-09-09', 480000), ('1998-05-27', 19000)]",1729000,3,1,1,1,0,0,1,2.696669492317001,2.696669492317001
91436,16149 Otsego St,SINGLE_FAMILY,1955,878.304962,201.59951,3,2.0,1.0,"['Carpet', 'Vinyl', 'Wood']",['Central'],['Central'],1,136850.0,1756400.0,5899.0,[],1750000,2,1,1,1,0,0,1,2.9436453363137045,2.304489472195339
91325,17839 Osborne St,SINGLE_FAMILY,1953,1374.718342,387.962928,4,5.0,1.0,['Tile'],['Central'],['Central'],1,878206.0,1821300.0,9999.0,[],1760000,4,1,1,1,0,0,1,3.1382137272242447,2.5887902283410154
90046,7300 Woodrow Wilson Dr,SINGLE_FAMILY,1949,1165.090994,123.096475,3,2.0,1.0,"['Wood', 'Carpet', 'Mixed']",['Wall'],"['Zoned', 'Wall']",1,1082920.0,1788000.0,6773.0,[],1787500,6,1,1,1,0,0,1,3.0663598452322987,2.090245616619636
90041,1978 Chickasaw Ave,SINGLE_FAMILY,1948,494.930327364,169.547975,3,2.0,1.0,['Wood'],['Central'],['Central'],1,1166806.0,1796200.0,5529.0,"[('2019-12-03', 1110000), ('2016-03-08', 875000), ('2012-06-25', 579500), ('2000-05-05', 269000)]",1790000,2,1,1,1,0,0,1,2.6945440664668325,2.2292926071393033
91403,15103 Otsego St,SINGLE_FAMILY,1936,503.812969,166.29637,4,3.0,1.0,"['Tile', 'Wood']","['None', 'Forced Air']",['Central'],0,1632000.0,1842100.0,5498.0,"[('2021-07-06', 1600000), ('2021-01-28', 1465000), ('2015-01-22', 925000), ('2014-03-31', 555000)]",1800000,2,1,1,1,0,0,0,2.7022693427822646,2.220882769326703
90019,1332 S Ogden Dr,SINGLE_FAMILY,1958,679.8715862399999,174.378931,3,3.0,1.0,"['Wood', 'Tile']",['Central'],"['Air Conditioning', 'Central']",1,1504468.0,1775400.0,5464.0,"[('2017-10-25', 1325000), ('2013-05-21', 800000), ('2009-07-22', 570000)]",1775000,2,1,1,1,0,0,1,2.83242689115641,2.241494010968156
90064,2605 Military Ave,SINGLE_FAMILY,1935,503.428722192,165.831855,3,2.0,2.0,"['Stone', 'Wood']",['Central'],['Air Conditioning'],1,926166.0,1794300.0,6734.0,"[('2013-05-10', 782500)]",1761000,2,1,1,1,0,0,1,2.701937989785347,2.2196679587950214
91403,4237 Willis Ave,SINGLE_FAMILY,1965,557.656574904,158.678324,3,2.0,1.0,"['Wood', 'Tile']",['Central'],['Central'],1,1143403.0,1778500.0,5995.0,"[('2017-06-01', 1025000), ('1997-12-31', 395000)]",1777500,2,1,1,1,0,0,1,2.746366827002154,2.200517604699796
91423,13956 Addison St,SINGLE_FAMILY,1948,563.322171456,176.5157,3,3.0,1.0,"['Terrazzo', 'Wood']",['Central'],['Air Conditioning'],0,129389.0,1841400.0,5998.0,"[('2023-09-15', 1200000)]",1780000,2,1,1,0,0,0,1,2.7507568447050903,2.246783339299639
91356,19246 Rosita St,SINGLE_FAMILY,1994,819.497363,289.85736,3,3.0,2.0,"['Carpet', 'Tile']",['Central'],['Central'],1,269532.0,1813700.0,8287.0,[],1800000,3,1,1,1,0,0,1,2.9135475604246492,2.4621843323652524
90008,4542 Don Felipe Dr,SINGLE_FAMILY,1956,679.062215304,261.800654,4,3.0,2.0,"['Carpet', 'Wood']",['Central'],['Central'],1,634789.0,1838500.0,7196.0,"[('2011-04-25', 740000)]",1800000,2,1,1,1,0,0,1,2.8319095659232283,2.417970727120147
90035,8846 Saturn St,SINGLE_FAMILY,1925,558.46594584,325.1605,6,6.0,2.0,[],['Central'],['Central'],1,307350.0,1843600.0,15111.0,"[('1995-11-03', 192500)]",1800000,0,1,1,1,0,0,1,2.7469966958317835,2.512097782697085
90066,12946 Rubens Ave,SINGLE_FAMILY,1949,523.258310124,238.667807,3,3.0,2.0,"['Carpet', 'Linoleum', 'Wood', 'Travertine']",['Central'],"['Air Conditioning', 'Central']",1,347377.0,1837000.0,8175.0,[],1800000,2,1,1,1,0,0,1,2.718716134310941,2.3777938426131557
90077,10226 Autumn Leaf Cir,SINGLE_FAMILY,1969,37567.810752000005,258.827758,4,3.0,1.0,"['Carpet', 'Tile', 'Wood']",['Forced Air'],['Central'],1,908743.0,1833100.0,9336.0,"[('2001-11-27', 640000), ('1999-02-05', 555000)]",1799000,2,1,1,1,0,0,1,4.574815887476787,2.4130108504347545
90036,619 S Citrus Ave,SINGLE_FAMILY,1924,627.652668,163.695086,3,2.0,1.0,"['Vinyl', 'Wood']",['Central'],['Central'],0,422198.0,1794100.0,5160.0,"[('2019-03-01', 5500)]",1775000,2,1,1,0,0,0,1,2.797719379245781,2.214035642422839
91356,4211 Nogales Dr,SINGLE_FAMILY,1991,2445.303077594123,312.525692,5,5.0,3.0,['Stone'],['Central'],['Central'],1,689420.0,1808700.0,9940.0,[],1800000,3,1,1,1,0,0,1,3.3883326944491694,2.494885725472684
91604,4246 Farmdale Ave,SINGLE_FAMILY,1941,627.09525,254.368414,5,5.0,1.0,"['Carpet', 'Tile', 'Wood']","['Fireplace(s)', 'Natural Gas', 'Solar']","['Electric', 'Wall']",1,649313.0,1834800.0,14611.0,[],1800000,1,1,1,1,0,0,1,2.7973335111778344,2.4054631821447807
90035,1511 Reeves St,SINGLE_FAMILY,1927,627.09525,151.617696,3,2.0,1.0,[],['Wall'],[],0,400242.0,1854500.0,6799.0,[],1800000,1,0,1,0,0,0,0,2.7973335111778344,2.180749892764652
90025,1854 Fox Hills Dr,SINGLE_FAMILY,1937,604.334015,165.738952,3,2.0,1.0,[],['Central'],['Central'],1,1016208.0,,6878.0,"[('2002-10-01', 730000), ('1998-07-09', 555000)]",1800000,2,1,1,1,0,0,1,2.7812770392444146,2.219424588386914
91344,17407 Rainbow Ridge Cir,SINGLE_FAMILY,1986,1623.1104467401287,311.875371,5,3.0,2.0,[],['Central'],['Central'],1,1319313.0,1838600.0,6899.0,"[('2007-10-17', 1045000)]",1780000,2,1,1,1,1,0,1,3.2103480729856746,2.493981079594822
91367,5571 Ostin Ave,SINGLE_FAMILY,1964,972.054494136,179.860208,3,3.0,1.0,['Wood'],['Central'],['Central'],1,1114246.0,1831900.0,5699.0,"[('2020-06-08', 1060000), ('2018-02-13', 945000), ('2013-11-14', 730000), ('2013-08-09', 520005), ('2012-07-10', 789000), ('2002-12-30', 440000)]",1785000,2,1,1,1,0,0,1,2.9876906124974343,2.2549350913191843
90034,9125 W 24th St,SINGLE_FAMILY,1926,455.675836968,156.448652,3,2.0,1.0,"['Carpet', 'Wood']",['Central'],['Central'],1,1455746.0,1806700.0,7250.0,"[('2017-06-26', 1305000), ('2005-10-26', 720000)]",1799000,2,1,1,1,0,0,1,2.6586559999458745,2.1943718255104403
90019,1212 S Spaulding Ave,MULTI_FAMILY,1926,668.135707668,193.331143,4,4.0,1.0,[],['Central'],['Central'],0,1619937.0,1785900.0,6710.0,"[('2018-04-19', 1450000), ('1998-10-27', 325000)]",1766510,2,1,1,0,0,0,0,2.824864682693341,2.2863018185584365
91364,20550 Wells Dr,SINGLE_FAMILY,1955,1577.8666262626264,232.443306,5,3.0,1.0,['Wood'],['Central'],['Central'],1,1232388.0,1842100.0,7212.0,"[('2012-10-02', 900000), ('2005-09-07', 1150000)]",1800000,2,1,1,1,1,0,1,3.1980702904284217,2.366317043704211
91367,5432 Beeler Ave,SINGLE_FAMILY,1963,1258.57346,238.946516,4,3.0,1.0,['Vinyl'],['Central'],"['Air Conditioning', 'Ceiling Fan(s)']",1,140625.0,,6000.0,"[('2023-08-11', 1210000)]",1769000,2,1,1,1,0,0,1,3.099878569381054,2.378300702598994
91604,11264 Sunshine Ter,SINGLE_FAMILY,1926,857.93319216,292.272838,4,4.0,3.0,"['Wood', 'Stone', 'Laminate']",['Central'],"['Central', 'Air Conditioning', 'Ceiling Fan(s)']",1,1819383.0,1796600.0,14633.0,"[('2015-08-19', 1599000), ('2006-06-15', 187272), ('2004-04-27', 610000), ('1995-03-23', 297000)]",1790000,1,1,1,1,0,0,1,2.9334534703592983,2.4657884566340775
91411,5405 Cedros Ave,SINGLE_FAMILY,1947,912.161044872,195.746621,4,3.0,1.0,"['Vinyl', 'Tile']",['Central'],['Central'],1,750484.0,1797900.0,5328.0,"[('2010-04-14', 605000)]",1800000,6,1,1,1,0,0,1,2.9600715211406348,2.29169427395491
90027,2230 Ronda Vista Dr,SINGLE_FAMILY,1949,447.986813076,202.714346,4,3.0,3.0,"['Wood', 'Tile', 'Mixed']",['Central'],['Air Conditioning'],1,799434.0,1713500.0,8456.0,[],1785930,1,1,1,1,0,0,1,2.65126523030927,2.3068844845991325
91423,4515 Varna Ave,SINGLE_FAMILY,1948,752.71497048,208.009817,2,2.0,1.0,"['Carpet', 'Tile', 'Wood', 'Mixed']",['Central'],['Air Conditioning'],1,616958.0,1761500.0,6995.0,[],1780000,2,1,1,1,0,0,1,2.876630553648463,2.31808383192584
90035,1068 S Sherbourne Dr,MULTI_FAMILY,1929,573.025704,297.2896,6,6.0,1.0,[],[],[],0,1734442.0,1962200.0,13469.0,"[('1994-01-21', 25000)]",1775000,0,0,0,0,0,0,0,2.75817410338971,2.4731797166667158
90036,419 N Vista St,MULTI_FAMILY,1928,566.987009,237.460068,4,2.0,1.0,"['Tile', 'Wood']","['Fireplace(s)', 'Forced Air']","['Central', 'Electric']",1,1104653.0,1788900.0,5500.0,"[('2011-07-13', 915000), ('1999-05-04', 435000), ('1996-09-26', 275000)]",1780000,1,1,1,1,0,0,1,2.7535731083034025,2.3755905878331722
90034,9408 Kramerwood Pl,SINGLE_FAMILY,1947,496.549069236,135.545477,3,2.0,1.0,['Wood'],['Central'],['Central'],1,1529462.0,1837000.0,5997.0,"[('2019-10-16', 1455000), ('2012-08-10', 727000), ('2003-11-12', 639000), ('2003-07-30', 435000)]",1785000,2,1,1,1,0,0,1,2.695962172157551,2.1320850302402614
90042,6708 Fortune Pl,SINGLE_FAMILY,1966,925.592589,216.928505,3,3.0,1.0,['Vinyl'],"['Central', 'Forced Air']",['Central'],1,111163.0,1459800.0,5940.0,[],1766000,2,1,1,1,0,0,1,2.966419868664857,2.3363166232489405
90066,13040 Appleton Way,SINGLE_FAMILY,1953,535.803559632,155.891234,3,2.0,1.0,['Carpet'],['Central'],['Central'],1,497261.0,1685800.0,6998.0,[],1775000,2,1,1,1,0,0,1,2.729005594534228,2.192821694839491
90066,4251 Lyceum Ave,SINGLE_FAMILY,1926,408.494491,123.375184,3,2.0,1.0,"['Tile', 'Vinyl']","['Central', 'Natural Gas']","['Central', 'Electric']",1,64732.0,1799100.0,6204.0,"[('2023-04-03', 1000000)]",1785000,1,1,1,1,0,0,1,2.6111862039665157,2.0912278133788083
90291,733 Superba Ave,SINGLE_FAMILY,1924,315.65466504,66.89016,2,2.0,1.0,['Wood'],['Central'],['None'],1,650784.0,1848600.0,5266.0,"[('2002-09-18', 467500)]",1795000,1,0,1,1,0,0,1,2.4992122121210274,1.825362234778078
91307,7309 Easthaven Ln,SINGLE_FAMILY,1998,1129.7948682277315,315.034073,5,5.0,2.0,"['Carpet', 'Stone']",['Central'],"['Central', 'Dual']",1,751512.0,1789700.0,8967.0,"[('1998-06-16', 483000)]",1775000,3,1,1,1,0,0,1,3.0529995977454667,2.4983575281248958
91604,3622 Potosi Ave,SINGLE_FAMILY,1977,486.431932536,205.501436,4,3.0,2.0,"['Wood', 'Tile']",['Central'],"['Central', 'Air Conditioning']",1,1291430.0,1821600.0,7392.0,"[('2015-07-28', 1135000), ('2008-03-28', 730000), ('2007-08-13', 804277), ('2004-09-14', 935000), ('2001-12-28', 600000), ('1998-05-01', 334500), ('1996-04-30', 153550)]",1775000,2,1,1,1,0,0,1,2.6870220770972675,2.3128148609794703
91604,13062 Dickens St,SINGLE_FAMILY,1940,735.698857,186.456321,2,2.0,1.0,[],['Central'],['Central'],1,132840.0,1813700.0,7544.0,[],1800000,2,1,1,1,0,0,1,2.8667000813123393,2.2705771108342954
91605,7624 Van Noord Ave,SINGLE_FAMILY,1993,1451.7970895316805,566.150882,5,6.0,1.0,"['Wood', 'Slate']","['Forced Air', 'Gas']",['Central'],0,1084955.0,1852400.0,11999.0,[],1800000,7,1,1,1,0,1,1,3.161905921422839,2.7529321882334643
90004,100 S Arden Blvd,SINGLE_FAMILY,1920,651.528739,196.304039,4,2.0,1.0,[],['Other'],[],0,136178.0,2072600.0,6051.0,[],1830000,1,0,1,0,0,0,0,2.8139335772455922,2.292929235399123
90035,1517 S Crest Dr,SINGLE_FAMILY,1926,475.910110368,136.660313,3,2.0,1.0,"['Wood', 'Laminate', 'Tile']",['Central'],['Central'],0,1381293.0,1891300.0,6204.0,"[('2019-12-02', 94500), ('2014-04-15', 1099000), ('2013-12-06', 960000), ('1994-09-28', 320000)]",1830770,4,1,1,0,0,0,1,2.677524931170667,2.1356424110743397
90069,728 N Sweetzer Ave APT 103,TOWNHOUSE,2021,219.158177,219.158177,2,3.0,4.0,['Wood'],['Central'],"['Air Conditioning', 'Central']",0,909874.0,1841700.0,11415.0,[],1800000,3,1,1,0,0,0,1,2.340757679232405,2.340757679232405
91367,24911 Mandy Ct,SINGLE_FAMILY,1995,1221.21154040404,308.345057,4,4.0,2.0,"['Tile', 'Wood']","['Central', 'Zoned']","['Central', 'Dual', 'Zoned']",1,1078099.0,1842200.0,9428.0,"[('2014-01-14', 915000), ('1999-01-15', 515000), ('1998-04-09', 469500), ('1996-08-01', 410000)]",1835000,6,1,1,1,0,0,1,3.086790899712861,2.4890369907554137
90066,12667 Dewey St,SINGLE_FAMILY,1960,512.736487956,131.643551,2,2.0,1.0,"['Wood', 'Tile']",['Central'],['Central'],1,1997000.0,1844700.0,5323.0,"[('2009-09-30', 810000), ('2002-03-01', 418000)]",1825000,2,1,1,1,0,0,1,2.7098942243139885,2.1193995885942702
91403,3641 Woodcliff Rd,SINGLE_FAMILY,1954,842.723113,183.204716,3,2.0,1.0,['Concrete'],['Central'],['Central'],1,540825.0,1854400.0,9000.0,"[('1994-12-27', 335000), ('1994-09-29', 289000)]",1845000,0,1,1,1,1,1,1,2.925684905290301,2.262936648952002
90019,942 S Rimpau Blvd,SINGLE_FAMILY,1923,683.5137554519999,200.577577,4,3.0,1.0,"['Wood', 'Tile']",['Central'],['Central'],1,1475304.0,1857500.0,5996.0,"[('2015-07-23', 1190000), ('2001-08-07', 367500)]",1810000,0,1,1,1,0,0,1,2.8347472590015554,2.3022823806810404
91604,4676 Laurelgrove Ave,SINGLE_FAMILY,1951,1042.875822,255.947765,4,3.0,1.0,"['Tile', 'Wood']",['Central'],['Central'],1,1262985.0,1825900.0,7936.0,"[('2015-07-10', 1110000), ('2002-05-31', 510000)]",1825000,2,1,1,1,1,0,1,3.0182325989051213,2.4081513415346136
90045,7709 Henefer Ave,SINGLE_FAMILY,1950,677.8481589,194.538882,3,2.0,1.0,"['Wood', 'Tile', 'Carpet', 'Linoleum']",['Central'],['Central'],1,1472699.0,1864200.0,6999.0,"[('2019-11-01', 1401000)]",1840000,5,1,1,1,0,0,1,2.831132420803411,2.289006415689633
90068,2859 Westshire Dr,SINGLE_FAMILY,1960,464.983602732,157.00607,3,3.0,1.0,"['Wood', 'Stone']",['Central'],['Central'],1,483428.0,1849500.0,6499.0,"[('1997-11-25', 315000)]",1800000,2,1,1,1,0,0,1,2.667437638118832,2.195916442960483
90019,1654 S Stanley Ave,MULTI_FAMILY,1932,646.140365,205.129824,5,3.0,1.0,"['Tile', 'Wood']",['Central'],['Central'],0,1287750.0,1823300.0,5980.0,"[('2005-03-01', 780000), ('2004-06-03', 450000)]",1804000,2,1,1,0,0,0,1,2.810326872674875,2.312028807403971
91364,23021 Bretton Pl,SINGLE_FAMILY,1959,864.8128451160001,193.609852,3,4.0,1.0,"['Wood', 'Terrazzo', 'Tile']",['Central'],"['Central', 'Air Conditioning']",1,1208700.0,1838500.0,7950.0,"[('2022-02-08', 1185000), ('2006-02-06', 750000), ('2002-04-02', 385000)]",1830000,4,1,1,1,0,0,1,2.9369221315946166,2.2869274529742967
90003,151 E 87th St,SINGLE_FAMILY,1971,581.665683,121.795833,4,2.0,1.0,[],[],['Central'],0,620000.0,,3698.0,"[('2022-09-23', 620000)]",1800000,2,1,0,0,0,0,1,2.764673442131926,2.085632430036894
90046,824 N Curson Ave,SINGLE_FAMILY,1961,603.962403,164.252504,2,2.0,1.0,[],['Other'],[],0,361154.0,1914400.0,6773.0,[],1800000,1,0,1,0,0,0,0,2.78100990438629,2.215511999023864
90008,4565 Don Milagro Dr,SINGLE_FAMILY,1961,698.0824323,227.798156,4,3.0,2.0,['Wood'],['Central'],['Air Conditioning'],1,131200.0,1764700.0,6799.0,"[('2023-11-01', 1285000)]",1815000,2,1,1,1,0,0,1,2.8439067088398398,2.357550204193187
90292,13600 Marina Pointe Dr UNIT 409,CONDO,1999,11415.787374,192.773725,3,3.0,1.0,"['Wood', 'Tile']",['Central'],['Central'],0,939952.0,1845900.0,6999.0,"[('2023-06-01', 1295000), ('2001-04-26', 625000), ('2000-10-26', 649000)]",1843500,2,1,1,0,0,0,1,4.057505871182408,2.285047839394921
90068,5902 Manola Way,SINGLE_FAMILY,1985,445.1540148,171.591841,3,3.0,3.0,"['Wood', 'Vinyl', 'Tile', 'Wood']",['Central'],['Central'],1,1734000.0,1860300.0,5263.0,"[('1998-11-25', 450000)]",1845000,2,1,1,1,0,0,1,2.648510294588772,2.234496633787051
91602,11012 Hortense St,SINGLE_FAMILY,1927,1154.2283893480258,205.31563,3,1.0,1.0,[],['Central'],['Central'],1,1866600.0,1885700.0,4189.0,"[('2022-04-06', 1830000)]",1830000,2,1,1,1,0,0,1,3.0622917519909816,2.31242201203192
90068,3176 Lake Hollywood Dr,SINGLE_FAMILY,1936,493.311585492,148.366091,3,2.0,1.0,['Wood'],['Central'],"['Air Conditioning', 'Central']",1,1066987.0,1814900.0,6328.0,"[('2009-12-01', 860000), ('2002-11-18', 649000), ('1995-08-11', 280000), ('1994-06-30', 255000)]",1800000,2,1,1,1,0,0,1,2.693121315048929,2.1713346544852925
90026,2236 Lemoyne St,SINGLE_FAMILY,1928,698.258948,135.824186,2,2.0,1.0,"['Wood', 'Tile']",['Central'],['Central'],0,1365390.0,1885400.0,5058.0,"[('2016-02-19', 1200000), ('2015-10-23', 615000), ('2005-04-26', 485000), ('2002-10-08', 485000), ('2001-06-29', 445000), ('1998-07-07', 275000), ('1998-02-25', 162500)]",1830000,3,1,1,0,0,0,1,2.844016509775298,2.132977110968651
90004,152 S Arden Blvd,SINGLE_FAMILY,1921,652.757659884,176.051185,2,2.0,1.0,"['Carpet', 'Vinyl']",['Central'],['None'],1,1629324.0,1843900.0,4966.0,"[('2019-07-26', 1550000), ('2019-03-11', 1415000)]",1830000,2,0,1,1,0,0,1,2.8147519768195086,2.245638952650901
90059,1827 E 111th St,SINGLE_FAMILY,1945,603.8695,83.984312,3,1.0,1.0,[],[],['None'],0,561000.0,1824300.0,2999.0,"[('2022-02-25', 550000), ('2004-01-07', 155500)]",1800000,2,0,0,0,0,0,1,2.780943094989665,1.924198168822173
91607,11945 Addison St,SINGLE_FAMILY,1935,939.274971228,252.603257,4,4.0,1.0,"['Wood', 'Carpet', 'Tile']",['Central'],['Air Conditioning'],1,536489.0,1872600.0,12500.0,"[('1995-12-18', 380000)]",1840000,2,1,1,1,0,0,1,2.9727927498864646,2.4024389459343096
91356,18623 Palomino Dr,SINGLE_FAMILY,1962,1030.735242,253.718093,4,3.0,1.0,"['Wood', 'Wood', 'Tile', 'Carpet']","['Central', 'Natural Gas']","['Air Conditioning', 'Gas', 'Central']",1,1484000.0,1802400.0,7352.0,[],1801428,2,1,1,1,0,0,1,3.0131471253178317,2.4043514384865428
90026,1880 Lucile Ave,SINGLE_FAMILY,1948,493.71627096,126.533886,3,2.0,2.0,"['Wood', 'Tile', 'Other']",['Central'],['Central'],0,1185007.0,1820800.0,5894.0,"[('2016-03-15', 1005000), ('2011-07-14', 500000), ('2006-08-28', 735000)]",1801445,1,1,1,0,0,0,1,2.693477440105295,2.102206845923576
90034,3549 Greenfield Ave,SINGLE_FAMILY,1955,527.305164804,190.45115,3,2.0,1.0,"['Wood', 'Stone']",['Central'],"['Air Conditioning', 'Central']",0,1501080.0,1863900.0,6869.0,"[('2018-07-03', 1400000), ('2006-05-12', 1030000)]",1830000,2,1,1,0,0,0,1,2.722062025143132,2.279783599402564
90016,3715 Hillcrest Dr,SINGLE_FAMILY,1944,556.847203968,222.9672,4,4.0,1.0,"['Wood', 'Wood']",['Central'],['Central'],0,1091400.0,1862000.0,7277.0,"[('2022-04-20', 1070000)]",1800000,2,1,1,0,0,0,1,2.7457360433300395,2.3482409800584154
90045,8426 Flight Ave,SINGLE_FAMILY,1943,651.54360348,232.722015,4,4.0,1.0,"['Tile', 'Wood', 'Wood']",['Central'],['Central'],1,1563625.0,1862500.0,8125.0,"[('2020-04-14', 1488000), ('2013-03-28', 829008)]",1825000,4,1,1,1,0,0,1,2.8139434854623966,2.366837468550074
90025,1926 Granville Ave,SINGLE_FAMILY,1941,685.5371827920001,147.158352,2,2.0,1.0,"['Wood', 'Mixed']",['Central'],['Central'],1,1700000.0,1837200.0,5927.0,"[('2022-09-13', 1700000), ('1997-09-10', 341000), ('1995-12-06', 322251)]",1814000,2,1,1,1,0,0,1,2.836031015425235,2.167784915600284
90008,4209 Don Felipe Dr,SINGLE_FAMILY,1953,554.41909116,168.526042,3,3.0,1.0,['Wood'],['Central'],"['Air Conditioning', 'Central']",1,532071.0,1801500.0,5150.0,"[('2023-06-26', 1075000)]",1819000,2,1,1,1,0,0,1,2.7438381765869537,2.226667021070886
90039,2380 Teviot St,SINGLE_FAMILY,1927,978.934147092,193.609852,3,2.0,1.0,"['Wood', 'Tile']",['Central'],['None'],1,522530.0,1831900.0,9294.0,[],1800000,2,0,1,1,0,0,1,2.9907534777924267,2.2869274529742967
91364,5238 Baza Ave,SINGLE_FAMILY,2022,614.3125404240001,277.222552,5,6.0,3.0,"['Tile', 'Mixed', 'Wood', 'Vinyl']",['Central'],['Central'],0,2200000.0,1833100.0,7829.0,"[('2022-07-08', 2200000), ('2016-01-12', 60000), ('2005-06-17', 50000), ('1997-02-28', 20000), ('1993-12-21', 101818)]",1800000,4,1,1,0,0,0,1,2.7883893809900084,2.4428285571474406
91367,23245 Ostronic Dr,SINGLE_FAMILY,1951,2465.370151974288,228.912992,4,4.0,1.0,[],['Central'],['Central'],1,1126844.0,1894400.0,7981.0,"[('2003-11-25', 789500), ('1998-04-10', 308000), ('1996-05-10', 290000)]",1836000,2,1,1,1,1,0,1,3.391882133711171,2.3596704418391976
91367,20022 Calvert St,SINGLE_FAMILY,1964,1641.2265555555557,279.080612,4,3.0,2.0,[],['Central'],['Central'],1,238423.0,1836100.0,6760.0,"[('2023-09-18', 1200000)]",1815000,2,1,1,1,1,0,1,3.2151685353713666,2.4457296666789405
90007,1165 W 37th Pl,SINGLE_FAMILY,1910,650.321,297.196697,5,2.0,2.0,[],[],['None'],1,837092.0,1906700.0,5043.0,"[('1994-06-27', 140000)]",1825000,0,0,0,1,0,0,1,2.8131277783610664,2.473043978430917
90026,2614 Kent St,SINGLE_FAMILY,1905,1303.988222222222,251.860033,5,3.0,1.0,[],['Central'],['Central'],0,1224000.0,1697300.0,8058.0,"[('2021-12-01', 1200000)]",1850000,0,1,1,0,0,0,1,3.115273668813848,2.401159255927295
91364,22263 Flanco Rd,SINGLE_FAMILY,1957,627.2624754,171.313132,3,5.0,1.0,"['Stone', 'Stone', 'Tile', 'Wood', 'Wood', 'Mixed', 'Other']",['Central'],['Air Conditioning'],1,235887.0,1882800.0,6550.0,"[('2023-03-28', 765000)]",1850000,0,1,1,1,0,1,1,2.7974493076008384,2.23379065506442
91325,17360 Lemac St,SINGLE_FAMILY,1950,1400.9790817263545,298.404436,8,8.0,1.0,[],['Central'],['Central'],0,839475.0,1889500.0,8293.0,"[('2002-10-07', 330000)]",1850000,2,1,1,0,0,0,1,3.1464316508042347,2.474805274953453
91356,4859 Topeka Dr,SINGLE_FAMILY,1955,1629.149149678604,214.60593,3,3.0,1.0,[],['Central'],['Central'],1,1179419.0,1860900.0,6995.0,"[('2019-01-11', 1100000), ('2013-09-18', 705000), ('2006-07-28', 1075000)]",1850000,0,1,1,0,1,0,0,3.2119608460747546,2.331641718238954
